CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
SCMY,Mattakuliya,"Nos. 854 Aluthmawatha Road, Mattakkuliya.",6.956636,79.8614756,Keels,2/24/2025
SGNK,Negombo Kurana,"No. 800,2nd Kurana, Colombo Road, Negombo",7.2083,79.8358,Keels,2/24/2025
SGJW,JA Ela 3,"236, Negombo Road,Weligampitiya, Ja Ela",7.0793775,79.8907632,Keels,2/24/2025
SGSE,Seeduwa,"No. 253, Negombo Road, Bandarawaththa, Seeduwa",7.1311776,79.8762627,Keels,2/24/2025
SCTL,Thalawathugoda 3,"572/5, Thalawathugoda Road,Madiwela",6.8760624,79.9289737,Keels,2/24/2025
SLMN,Mawanella,"185, New Kandy Road, Mawanella",7.2523113,80.4468038,Keels,2/24/2025
SKKI,Kandy 3,"No. 927, Peradeniya Road, Kandy",7.2444242,80.5797695,Keels,2/24/2025
SGNO,Negombo Telwatta,"250, Colombo Road, Negombo",7.2166704,79.8460345,Keels,2/24/2025
SCAV,Avissawella,"No.57, Kiriwandala, Avissawella",6.9413365,80.1920458,Keels,2/24/2025
SGSM,Sinharamulla,"356, Biyagama Road, Gonawela,Kelaniya",6.9553,79.922,Keels,2/24/2025
SFK4,Karapitiya,"No.54, Hirimbura Cross Road, Karapitiya",7.948676,81.497107,Keels,2/24/2025
SFAB,Ambalangoda,"No. 435, Galle Road, Ambalangoda",6.2355,80.0538,Keels,2/24/2025
SCHD,Hokandara,"188, Hokandara Road, Thalawathugoda",6.8799359,79.9465858,Keels,2/24/2025
SIMZ,Mathugama,"185, Kaluthara Road, Mathugama",6.489959,80.095032,Keels,2/24/2025
SCVJ,Vidyala Junction,"No. 4, Hokandara Road, Kalalgoda, Pannipitiya",6.8683248,79.9417996,Keels,2/24/2025
SGMQ,Mawaramandiya,"475, Udupila Road, Mawaramandiya",6.9847695,79.9715641,Keels,2/24/2025
SCBT,Battaramulla,"1024 and 1027, Pannipitiya Road, Battharamulla",6.8835532,79.9331755,Keels,2/24/2025
SIWD,Wadduwa,"No. 520, Galle road, Wadduwa",6.6944617,79.9146098,Keels,2/24/2025
SGK5,Kirillawala,"No. 89, Kandy Road, Pahala Imbulgoda, Imbulgoda",7.0376,79.9913,Keels,2/24/2025
SMMC,Matara 3,"No. 66, Kumarathunga Mawatha, Matara",5.948977,80.542773,Keels,2/24/2025
SCK6,katubedda,"No. 78, Bandaranayake Mawatha, Katubedda",6.7974474,79.8885193,Keels,2/24/2025
SCMF,Maharagama 3,"No. 59, Piliyandala road, Maharagama",6.848,79.9265,Keels,2/24/2025
SIWK,Kaluthara 2,"No. 34, Galle Road, Maha Waskaduwa ",6.6459201,79.9370807,Keels,2/24/2025
SCDP,Duplication Road,"No. 5, Lauries Place, Colombo 4 ",6.934744,79.842725,Keels,2/24/2025
SAAP,Anuradhapura,"No. 514, Maithripala Senanayake Mawatha, Anuradhapura",8.3231774,80.403114,Keels,2/24/2025
SCKX,Kaduwela,"131/6, Hewagama, Kaduwela",6.9210961,79.9748073,Keels,2/24/2025
SCPO,Pitakotte 2,"308, Kotte Road, Pitakotte",6.8900532,79.9032684,Keels,2/24/2025
SRRR,Rathnapura 2,"No. 42, Bandaranayake Mawatha, Rathnapura",6.6816822,80.3973131,Keels,2/24/2025
SGYK,Yakkala,"65/5. 1st Lane, Kandy Road, Yakkala.",7.0869,80.0271,Keels,2/24/2025
SCK7,Kotahena 2,"No. 141, K Cyril C Perera Mawatha, Cololmbo 13.",6.953332,79.867075,Keels,2/24/2025
SCNG,Nugegoda 2,"No. 14, Nawala Road, Nugegoda",6.8787282,79.8908299,Keels,2/24/2025
SCTU,Thurstan,"No. 32, Kumarathunga Munidasa Mawatha, Cololmbo 3.",7.25677,80.350931,Keels,2/24/2025
SGDL,Diuwalapitiya,"Mahagedarawaththa, Minuwangoda Road,  Divulapitiya",7.256563,80.00489,Keels,2/24/2025
SGGE,Ganemulla,"No 268, Kadawatha Road, Ganemulla",7.0603137,79.9626773,Keels,2/24/2025
SCCR,Kotta Road,"No 103, Dr. N.M. Perera Mawatha, Colombo 08",6.934744,79.842725,Keels,2/24/2025
