CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1858,EX THAMBUTHTHEGAMA,"THAMBUTHTHEGAMA, Sri Lanka",8.1540015,80.3045967,Cargills,3/3/2025
1859,EX WIJERAMA MAWATHA,"WIJERAMA MAWATHA, Sri Lanka",6.9110572,79.8711168,Cargills,3/3/2025
1862,EX PINNADUWA 02,"PINNADUWA , Sri Lanka",6.0641685,80.2617413,Cargills,3/3/2025
1864,EX ARAYAMPATHY,"ARAYAMPATHY, Sri Lanka",7.6569501,81.7404134,Cargills,3/3/2025
1866,EX MUTUR,"MUTUR, Sri Lanka",8.4579065,81.2684019,Cargills,3/3/2025
1867,EX KOPAY,"KOPAY, Sri Lanka",7.873054,80.771797,Cargills,3/3/2025
1869,EX DEBARAWEWA,"DEBARAWEWA, Sri Lanka",6.2774947,81.2670255,Cargills,3/3/2025
1872,EX OVAL VIEW RESIDENCE,"OVAL VIEW RESIDENCE, Sri Lanka",6.9180122,79.885249,Cargills,3/3/2025
1885,EX KALUWANCHIKUDI,"KALUWANCHIKUDI, Sri Lanka",7.517478,81.7871336,Cargills,3/3/2025
1887,EX POTHUHERA,"POTHUHERA, Sri Lanka",7.4216724,80.3296664,Cargills,3/3/2025
1888,EX ISIPATHANA MAWATHA,"ISIPATHANA MAWATHA, Sri Lanka",6.8881939,79.8677688,Cargills,3/3/2025
1891,EX VALACHCHENEI,"VALACHCHENEI, Sri Lanka",7.9213276,81.5246705,Cargills,3/3/2025
1892,EX MABULGODA,"MABULGODA, Sri Lanka",6.8281188,79.9738229,Cargills,3/3/2025
1896,EX ORION CITY,"ORION CITY, Sri Lanka",6.9406131,79.8789441,Cargills,3/3/2025
1902,FH COLOMBO CITY CENTRE,"COLOMBO CITY CENTRE, Sri Lanka",6.9173554,79.8550325,Cargills,3/3/2025
1005,FC FORT,"FORT, Sri Lanka",6.9360701,79.8450497,Cargills,3/3/2025
1015,FC BANDARAWELA,"BANDARAWELA, Sri Lanka",6.825878,80.9981576,Cargills,3/3/2025
1017,FC STAPLES STREET,"STAPLES STREET, Sri Lanka",6.9201983,79.855668,Cargills,3/3/2025
1018,FC KANDY,"KANDY, Sri Lanka",7.2905715,80.6337262,Cargills,3/3/2025
1020,FC NUWARA ELIYA,"NUWARA ELIYA, Sri Lanka",6.9497166,80.7891068,Cargills,3/3/2025
1033,FC MAJESTIC CITY,"MAJESTIC CITY, Sri Lanka",6.8939546,79.8547111,Cargills,3/3/2025
1076,FC KURUNEGALA,"KURUNEGALA, Sri Lanka",7.4817695,80.3608876,Cargills,3/3/2025
1083,FC MATARA,"MATARA, Sri Lanka",5.9496309,80.5468529,Cargills,3/3/2025
1084,FC WATTALA,"WATTALA, Sri Lanka",6.9906677,79.8931709,Cargills,3/3/2025
1104,FC RATNAPURA,"RATNAPURA, Sri Lanka",6.7055742,80.3847345,Cargills,3/3/2025
1105,FC COLPETTY,"COLPETTY, Sri Lanka",6.9128154,79.8506815,Cargills,3/3/2025
1106,FC DEHIWALA,"DEHIWALA, Sri Lanka",6.8559485,79.8629683,Cargills,3/3/2025
1107,FC THIMBIRIGASYAYA,"THIMBIRIGASYAYA, Sri Lanka",6.9113085,79.8774776,Cargills,3/3/2025
1108,FC KOTAHENA,"KOTAHENA, Sri Lanka",6.9487664,79.8604831,Cargills,3/3/2025
1109,FC PARK ROAD,"PARK ROAD, Sri Lanka",7.4639451,80.6190132,Cargills,3/3/2025
1111,FC KEGALLE,"KEGALLE, Sri Lanka",7.2513317,80.3463754,Cargills,3/3/2025
1113,FC KATUGASTOTA,"KATUGASTOTA, Sri Lanka",7.3359903,80.6214005,Cargills,3/3/2025
1114,FC ALUTHGAMA,"ALUTHGAMA, Sri Lanka",6.4345732,80.0003875,Cargills,3/3/2025
1115,FC BERUWELA,"BERUWELA, Sri Lanka",6.4738379,79.9919995,Cargills,3/3/2025
1116,FC AVISSAWELLA,"AVISSAWELLA, Sri Lanka",6.9543289,80.2045768,Cargills,3/3/2025
1117,FC AMBALANGODA,"AMBALANGODA, Sri Lanka",6.2441521,80.0590804,Cargills,3/3/2025
1120,FC ANURADHAPURA,"ANURADHAPURA, Sri Lanka",8.3113518,80.4036508,Cargills,3/3/2025
1121,FC GALLE,"GALLE, Sri Lanka",6.0328948,80.2167912,Cargills,3/3/2025
1124,FC MATALE,"MATALE, Sri Lanka",7.467465,80.6234161,Cargills,3/3/2025
1125,FC BADULLA,"BADULLA, Sri Lanka",6.9934009,81.0549815,Cargills,3/3/2025
1130,FC MOUNT LAVINIA STC,"MOUNT LAVINIA STC, Sri Lanka",6.8301185,79.8800832,Cargills,3/3/2025
1133,FC WARAKAPOLA,"WARAKAPOLA, Sri Lanka",7.2264919,80.1990188,Cargills,3/3/2025
1137,FC MUTUWAL,"MUTUWAL, Sri Lanka",6.9669247,79.8711533,Cargills,3/3/2025
1138,FC EMBILIPITIYA,"EMBILIPITIYA, Sri Lanka",6.3162324,80.8433145,Cargills,3/3/2025
1139,FC BALANGODA,"BALANGODA, Sri Lanka",6.6668611,80.7048084,Cargills,3/3/2025
1145,FC MARADANA,"MARADANA, Sri Lanka",6.926997,79.8639835,Cargills,3/3/2025
1146,FC VAVUNIYA,"VAVUNIYA, Sri Lanka",8.7542029,80.4982402,Cargills,3/3/2025
1148,FC JAFFNA,"JAFFNA, Sri Lanka",9.6614981,80.0255465,Cargills,3/3/2025
1150,FC HAMBANTOTA,"HAMBANTOTA, Sri Lanka",6.1428829,81.1212308,Cargills,3/3/2025
1153,FC DICKWELLA,"DICKWELLA, Sri Lanka",5.9716762,80.6951041,Cargills,3/3/2025
1155,FC AMBALANTHOTA,"AMBALANTHOTA, Sri Lanka",6.1225999,81.0237594,Cargills,3/3/2025
1157,FC PILIMATALAWA,"PILIMATALAWA, Sri Lanka",7.2663313,80.5521785,Cargills,3/3/2025
1158,FC DAMBULLA,"DAMBULLA, Sri Lanka",7.874217,80.6511287,Cargills,3/3/2025
1159,FC AKURANA,"AKURANA, Sri Lanka",7.3688959,80.6131225,Cargills,3/3/2025
1162,FC TRINCOMALEE,"TRINCOMALEE, Sri Lanka",8.5873638,81.2152121,Cargills,3/3/2025
1164,FC HATTON,"HATTON, Sri Lanka",6.9003442,80.5966093,Cargills,3/3/2025
1169,FC TANGALLE,"TANGALLE, Sri Lanka",6.0243383,80.7940726,Cargills,3/3/2025
1170,FC KUNDASALE,"KUNDASALE, Sri Lanka",7.3096237,80.7103532,Cargills,3/3/2025
1186,FC EHELIYAGODA,"EHELIYAGODA, Sri Lanka",6.8485638,80.26001,Cargills,3/3/2025
1187,FC KARAPITIYA,"KARAPITIYA, Sri Lanka",6.0705817,80.2251603,Cargills,3/3/2025
1188,FC GAMPOLA,"GAMPOLA, Sri Lanka",7.1635434,80.5702443,Cargills,3/3/2025
1199,FC MAWANELLA,"MAWANELLA, Sri Lanka",7.2481255,80.4465594,Cargills,3/3/2025
1201,EX MATARA,"MATARA, Sri Lanka",5.9496309,80.5468529,Cargills,3/3/2025
1278,FC KULIYAPITIYA,"KULIYAPITIYA, Sri Lanka",7.472123,80.0446221,Cargills,3/3/2025
1279,FC BANDARAGAMA,"BANDARAGAMA, Sri Lanka",6.7144073,79.9890604,Cargills,3/3/2025
1281,FC PANNALA,"PANNALA, Sri Lanka",7.3295421,80.0227514,Cargills,3/3/2025
1286,FC DHARGA TOWN,"DHARGA TOWN, Sri Lanka",6.4447452,80.0168602,Cargills,3/3/2025
1288,FC BATTICALOA,"BATTICALOA, Sri Lanka",7.7249146,81.6966911,Cargills,3/3/2025
1289,FC NAWALAPITIYA,"NAWALAPITIYA, Sri Lanka",7.0547755,80.5334659,Cargills,3/3/2025
1291,FC DICKMANS ROAD,"DICKMANS ROAD, Sri Lanka",6.8871933,79.8611919,Cargills,3/3/2025
1292,FC GRANDPASS,"GRANDPASS, Sri Lanka",6.9511189,79.8740747,Cargills,3/3/2025
1294,FC AMPARA,"AMPARA, Sri Lanka",7.3017563,81.6747295,Cargills,3/3/2025
1297,FC MONERAGALA,"MONERAGALA, Sri Lanka",6.8906454,81.3454417,Cargills,3/3/2025
1298,FC IPALOGAMA,"IPALOGAMA, Sri Lanka",8.065027,80.5355107,Cargills,3/3/2025
1301,EX MALIGAWATTE,"MALIGAWATTE, Sri Lanka",6.9372716,79.8717512,Cargills,3/3/2025
